,CurrentPlayer,PlayerStrategy,AvgHealedPerTurn,AvgHeroAttacksPerTurn,AvgCardsDrawnPerTurn,AvgCardsPlayedPerTurn,AvgNumCardsToDraw,AvgFriendlyMinionAttacksPerTurn,AvgFriendlyMinionDeathsPerTurn,AvgMinionsPlayedPerTurn,AvgNumMinionsKilledPerTurn,AvgOptionsPlayedPerTurn,NumSpellsPlayedPerGame,NumHeroPowersUsedPerGame,TotalManaSpentPerGame,AvgRemainingManaPerTurn,AvgManaUsedPerTurn
29669,2.0,1.0,0.18,0.0,1.0,0.94,0.0,0.29,0.12,0.59,0.88,1.29,6.0,0.0,90.0,2.12,5.24
29670,1.0,1.0,0.0,0.0,1.77,1.08,0.0,0.31,0.08,0.92,0.08,1.38,2.0,1.0,62.0,1.77,4.77
29671,2.0,1.0,0.23,0.0,1.15,1.08,0.0,0.62,0.62,0.69,1.23,1.77,5.0,2.0,66.0,1.54,5.0
29672,1.0,1.0,0.0,0.0,1.17,1.0,0.0,0.78,0.11,1.0,0.5,1.78,0.0,2.0,101.0,1.89,5.61
29673,2.0,1.0,0.35,0.0,1.12,1.12,0.0,0.24,0.12,0.47,1.29,1.35,11.0,1.0,86.0,2.35,5.0
29674,1.0,1.0,0.2,0.0,1.67,1.2,0.0,0.13,0.0,0.73,0.33,1.33,7.0,0.0,83.0,1.47,5.53
29675,2.0,1.0,0.33,0.0,1.27,1.2,0.0,0.73,0.27,0.67,1.0,1.93,8.0,2.0,79.0,1.8,5.2
29676,1.0,1.0,0.3,0.0,1.6,1.0,0.0,0.2,0.1,0.8,0.3,1.3,2.0,1.0,44.0,1.1,4.4
29677,2.0,1.0,0.6,0.0,1.2,0.9,0.0,0.3,0.1,0.4,0.7,1.3,5.0,1.0,45.0,1.1,4.4
29678,1.0,1.0,0.4,0.0,1.67,1.07,0.0,0.47,0.07,0.8,0.27,1.73,4.0,1.0,85.0,1.33,5.67
29679,2.0,1.0,0.21,0.0,1.14,1.07,0.0,0.57,0.14,0.57,0.71,1.71,7.0,1.0,72.0,1.71,5.07
29680,1.0,1.0,0.44,0.0,1.25,1.06,0.0,0.38,0.12,0.88,0.31,1.44,3.0,0.0,80.0,2.19,5.0
29681,2.0,1.0,0.27,0.0,1.27,1.13,0.0,0.73,0.27,0.73,1.07,1.93,6.0,2.0,79.0,1.8,5.2
29682,1.0,1.0,0.0,0.0,1.69,1.38,0.0,0.38,0.23,1.08,0.38,1.77,4.0,1.0,75.0,0.77,5.77
29683,2.0,1.0,0.46,0.0,1.15,1.15,0.0,0.62,0.23,0.77,1.0,1.77,5.0,1.0,66.0,1.54,5.0
29684,1.0,1.0,0.39,0.0,1.72,1.28,0.0,0.28,0.11,0.83,0.56,1.56,8.0,4.0,101.0,1.89,5.61
29685,2.0,1.0,0.17,0.0,1.22,1.17,0.0,0.56,0.22,0.61,1.17,1.72,10.0,2.0,89.0,2.61,4.89
29686,1.0,1.0,0.35,0.0,1.47,1.18,0.0,0.24,0.24,0.82,1.35,1.41,6.0,3.0,105.0,1.18,6.18
29687,2.0,1.0,0.41,0.0,1.12,1.12,0.0,0.53,0.12,0.71,0.82,1.65,7.0,1.0,84.0,2.47,4.88
29688,1.0,1.0,0.0,0.0,1.5,1.31,0.0,0.19,0.12,1.06,0.38,1.69,4.0,3.0,90.0,1.56,5.62
29689,2.0,1.0,0.06,0.0,1.06,1.06,0.0,0.88,0.62,0.69,1.56,2.12,6.0,3.0,88.0,1.75,5.44
29690,1.0,1.0,0.23,0.0,1.92,1.31,0.0,0.46,0.0,0.85,0.23,1.77,6.0,1.0,70.0,1.15,5.38
29691,2.0,1.0,0.0,0.0,1.08,1.15,0.0,0.85,0.38,0.85,1.15,2.0,4.0,1.0,72.0,1.08,5.46
29692,1.0,1.0,0.0,0.0,1.7,1.0,0.0,0.7,0.3,0.6,0.4,1.7,4.0,0.0,42.0,1.3,4.2
29693,2.0,1.0,0.0,0.0,1.0,1.11,0.0,0.0,0.33,0.44,0.78,1.11,6.0,0.0,34.0,1.33,3.67
29694,1.0,1.0,0.43,0.0,1.07,0.93,0.0,0.5,0.07,0.71,0.43,1.43,3.0,1.0,77.0,1.29,5.5
29695,2.0,1.0,0.43,0.0,1.21,1.21,0.0,0.21,0.29,0.64,1.43,1.79,8.0,4.0,79.0,1.21,5.57
29696,1.0,1.0,0.0,0.0,1.08,1.0,0.0,0.15,0.0,0.85,0.08,1.38,2.0,1.0,69.0,1.23,5.31
29697,2.0,1.0,0.23,0.0,1.31,1.15,0.0,0.15,0.15,0.38,1.31,1.38,10.0,0.0,62.0,1.85,4.69
29698,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.73,0.18,0.91,0.55,1.73,1.0,0.0,61.0,0.36,5.55
29699,2.0,1.0,0.0,0.0,1.0,0.9,0.0,0.3,0.2,0.6,1.3,1.2,3.0,0.0,40.0,1.6,3.9
29700,1.0,1.0,0.5,0.0,1.38,0.88,0.0,0.12,0.0,0.75,0.0,1.0,1.0,0.0,27.0,1.12,3.38
29701,2.0,1.0,0.0,0.0,1.0,0.62,0.0,0.88,0.12,0.5,0.5,1.5,1.0,0.0,19.0,2.25,2.25
29702,1.0,1.0,0.36,0.0,2.0,1.0,0.0,0.18,0.09,0.73,0.09,1.18,3.0,2.0,52.0,1.18,4.73
29703,2.0,1.0,0.55,0.0,1.0,1.18,0.0,0.91,0.36,0.64,1.45,2.09,6.0,0.0,54.0,1.09,4.82
29704,1.0,1.0,1.29,0.0,1.57,1.57,0.0,0.21,0.14,1.36,0.71,2.0,3.0,3.0,66.0,2.07,4.71
29705,2.0,1.0,0.21,0.0,1.07,1.36,0.0,0.86,0.43,0.71,1.64,2.21,9.0,0.0,74.0,1.57,5.21
29706,1.0,1.0,0.12,0.0,1.69,1.25,0.0,0.69,0.31,1.12,0.75,2.12,2.0,3.0,90.0,1.56,5.62
29707,2.0,1.0,0.13,0.0,1.13,1.27,0.0,0.47,0.2,0.73,1.0,1.73,8.0,1.0,78.0,1.87,5.13
29708,1.0,1.0,0.71,0.0,2.35,1.29,0.0,0.53,0.24,0.76,0.82,1.82,9.0,5.0,102.0,1.35,6.0
29709,2.0,1.0,0.53,0.0,1.53,1.18,0.0,0.18,0.06,0.71,0.65,1.35,8.0,5.0,87.0,2.29,5.06
29710,1.0,1.0,0.0,0.0,1.0,1.21,0.0,0.57,0.07,1.14,0.29,1.86,1.0,0.0,75.0,1.43,5.36
29711,2.0,1.0,0.23,0.0,1.23,1.23,0.0,0.54,0.31,0.62,1.62,1.77,8.0,3.0,74.0,0.92,5.62
29712,1.0,1.0,0.22,0.0,1.89,1.22,0.0,0.39,0.17,0.94,0.39,1.89,5.0,4.0,106.0,1.61,5.89
29713,2.0,1.0,0.56,0.0,1.28,1.17,0.0,0.61,0.5,0.61,1.22,1.78,10.0,4.0,90.0,2.56,4.94
29714,1.0,1.0,0.22,0.0,1.52,1.26,0.0,0.13,0.17,0.78,0.78,1.43,11.0,1.0,136.0,2.13,5.91
29715,2.0,1.0,0.26,0.0,1.43,1.22,0.0,0.22,0.13,0.65,0.83,1.48,13.0,5.0,132.0,2.35,5.7
29716,1.0,1.0,0.38,0.0,1.0,0.5,0.0,0.0,0.0,0.38,0.12,0.5,1.0,0.0,20.0,2.0,2.5
29717,2.0,1.0,0.0,0.0,1.0,0.88,0.0,0.88,0.0,0.5,0.38,1.75,3.0,0.0,29.0,1.0,3.5
29718,1.0,1.0,0.0,0.0,1.4,1.2,0.0,0.2,0.2,1.07,0.33,1.6,2.0,3.0,82.0,1.53,5.47
29719,2.0,1.0,0.93,0.0,1.27,1.27,0.0,0.87,0.33,0.53,1.13,2.13,11.0,0.0,75.0,2.07,4.93
29720,1.0,1.0,0.7,0.0,1.3,1.1,0.0,0.1,0.0,0.9,0.0,1.2,2.0,1.0,38.0,1.7,3.8
29721,2.0,1.0,0.0,0.0,1.0,0.9,0.0,0.6,0.2,0.5,0.9,1.5,4.0,0.0,36.0,2.0,3.5
29722,1.0,1.0,0.42,0.0,1.5,1.08,0.0,0.5,0.0,0.67,0.33,1.58,5.0,2.0,59.0,1.33,4.92
29723,2.0,1.0,0.0,0.0,1.18,1.18,0.0,0.09,0.27,0.64,1.0,1.27,6.0,1.0,54.0,1.09,4.82
29724,1.0,1.0,0.18,0.0,1.29,1.35,0.0,0.65,0.18,1.06,0.71,2.0,5.0,2.0,106.0,1.12,6.24
29725,2.0,1.0,0.69,0.0,1.19,1.25,0.0,0.06,0.06,0.69,0.94,1.38,9.0,2.0,97.0,1.19,6.0
29726,1.0,1.0,0.32,0.0,1.63,1.16,0.0,0.26,0.11,0.68,0.37,1.42,9.0,2.0,101.0,2.32,5.32
29727,2.0,1.0,0.17,0.0,1.22,1.17,0.0,0.33,0.39,0.61,0.94,1.5,10.0,4.0,92.0,2.44,5.06
29728,1.0,1.0,0.43,0.0,1.57,1.05,0.0,0.38,0.19,0.81,0.57,1.57,5.0,3.0,124.0,1.95,5.9
29729,2.0,1.0,0.48,0.0,1.48,1.29,0.0,0.57,0.33,0.62,1.05,2.0,14.0,3.0,126.0,1.9,5.95
29730,1.0,1.0,0.71,0.0,1.59,1.76,0.0,0.71,0.29,1.41,0.71,2.82,6.0,1.0,89.0,2.12,5.24
29731,2.0,1.0,0.0,0.0,1.19,1.19,0.0,0.62,0.19,0.62,1.56,1.81,9.0,1.0,88.0,1.75,5.44
29732,1.0,1.0,0.82,0.0,1.53,1.12,0.0,0.35,0.06,0.88,0.35,1.47,4.0,4.0,96.0,1.71,5.65
29733,2.0,1.0,0.19,0.0,1.25,1.25,0.0,0.69,0.25,0.62,1.38,1.94,10.0,1.0,87.0,1.81,5.38
29734,1.0,1.0,0.52,0.0,1.43,1.14,0.0,0.24,0.14,0.9,0.43,1.48,5.0,3.0,132.0,1.57,6.29
29735,2.0,1.0,0.48,0.0,1.24,1.29,0.0,0.48,0.33,0.62,1.24,1.76,14.0,3.0,123.0,2.05,5.81
29736,1.0,1.0,0.19,0.0,2.12,1.38,0.0,0.31,0.06,0.94,0.25,1.69,7.0,2.0,98.0,1.06,6.12
29737,2.0,1.0,0.0,0.0,1.13,1.07,0.0,0.4,0.33,0.53,1.13,1.47,8.0,0.0,73.0,2.2,4.8
29738,1.0,1.0,0.15,0.0,1.92,1.15,0.0,0.54,0.15,0.85,0.38,1.69,4.0,1.0,66.0,1.46,5.08
29739,2.0,1.0,0.62,0.0,1.23,1.15,0.0,0.77,0.31,0.62,0.92,1.92,7.0,0.0,59.0,2.08,4.46
29740,1.0,1.0,0.24,0.0,1.6,1.28,0.0,0.44,0.24,0.92,0.6,1.92,9.0,5.0,146.0,1.92,5.56
29741,2.0,1.0,0.24,0.0,1.04,1.16,0.0,0.32,0.28,0.56,0.96,1.48,15.0,3.0,134.0,2.32,5.32
29742,1.0,1.0,0.47,0.0,1.53,1.27,0.0,0.33,0.13,0.87,0.47,1.6,6.0,2.0,80.0,1.67,5.33
29743,2.0,1.0,0.4,0.0,1.07,1.07,0.0,0.67,0.2,0.67,1.07,1.73,6.0,1.0,70.0,2.4,4.6
29744,1.0,1.0,0.23,0.0,1.08,0.85,0.0,0.62,0.08,0.85,0.31,1.46,0.0,0.0,65.0,1.54,5.0
29745,2.0,1.0,0.0,0.0,1.08,1.25,0.0,0.0,0.25,0.67,1.92,1.25,7.0,0.0,63.0,1.08,5.17
29746,1.0,1.0,0.21,0.0,1.0,1.0,0.0,0.29,0.07,0.93,0.36,1.29,1.0,0.0,72.0,1.64,5.14
29747,2.0,1.0,0.79,0.0,1.21,1.36,0.0,0.71,0.36,0.64,1.21,2.07,10.0,2.0,75.0,1.5,5.29
29748,1.0,1.0,0.41,0.0,1.5,1.32,0.0,0.73,0.05,1.14,0.41,2.18,4.0,3.0,138.0,1.68,6.27
29749,2.0,1.0,0.19,0.0,1.05,1.14,0.0,0.43,0.38,0.62,1.48,1.67,11.0,2.0,108.0,2.76,5.1
29750,1.0,1.0,0.5,0.0,1.25,0.75,0.0,0.0,0.12,0.62,0.12,0.75,1.0,0.0,24.0,1.5,3.0
29751,2.0,1.0,0.0,0.0,1.0,0.75,0.0,1.25,0.0,0.5,0.25,2.0,2.0,0.0,24.0,1.62,2.88
29752,1.0,1.0,0.5,0.0,1.75,1.12,0.0,0.31,0.06,0.81,0.5,1.44,5.0,1.0,76.0,2.44,4.75
29753,2.0,1.0,0.5,0.0,1.25,1.19,0.0,0.69,0.38,0.81,0.88,1.88,6.0,2.0,81.0,2.19,5.0
29754,1.0,1.0,0.19,0.0,1.56,1.25,0.0,0.31,0.25,1.12,0.38,1.56,2.0,1.0,85.0,1.88,5.31
29755,2.0,1.0,0.56,0.0,1.25,1.06,0.0,0.69,0.38,0.62,1.12,1.75,7.0,4.0,85.0,1.94,5.25
29756,1.0,1.0,0.18,0.0,1.82,2.12,0.0,0.47,0.12,1.94,0.24,2.71,3.0,2.0,129.0,-0.24,7.59
29757,2.0,1.0,0.59,0.0,1.29,1.18,0.0,0.53,0.29,0.47,2.59,1.71,12.0,3.0,97.0,1.71,5.65
29758,1.0,1.0,0.27,0.0,1.67,1.33,0.0,0.27,0.07,1.13,0.27,2.13,3.0,5.0,76.0,1.93,5.07
29759,2.0,1.0,0.93,0.0,1.33,1.27,0.0,0.4,0.2,0.47,1.33,1.67,12.0,3.0,82.0,1.67,5.33
29760,1.0,1.0,0.0,0.0,1.43,1.14,0.0,0.79,0.14,0.86,0.64,1.93,4.0,1.0,76.0,1.36,5.43
29761,2.0,1.0,0.29,0.0,1.21,1.14,0.0,0.14,0.21,0.71,1.14,1.29,6.0,0.0,70.0,1.86,4.93
29762,1.0,1.0,0.36,0.0,1.64,0.91,0.0,0.45,0.09,0.73,0.27,1.91,2.0,0.0,37.0,2.55,3.36
29763,2.0,1.0,0.2,0.0,1.1,1.0,0.0,0.2,0.4,0.6,1.1,1.2,4.0,1.0,45.0,1.1,4.4
29764,1.0,1.0,0.48,0.0,1.76,1.24,0.0,0.29,0.19,0.86,0.67,1.57,8.0,4.0,127.0,1.81,6.05
29765,2.0,1.0,0.38,0.0,1.52,1.29,0.0,0.57,0.33,0.67,1.24,1.86,13.0,1.0,116.0,2.38,5.48
29766,1.0,1.0,0.33,0.0,1.33,1.0,0.0,0.42,0.08,0.83,0.17,1.42,2.0,0.0,50.0,2.08,4.17
29767,2.0,1.0,0.5,0.0,1.33,1.08,0.0,1.0,0.25,0.67,0.83,2.08,5.0,2.0,59.0,1.42,4.83
29768,1.0,1.0,0.0,0.0,1.17,1.0,0.0,0.25,0.0,1.0,0.17,1.25,0.0,1.0,56.0,1.58,4.67
29769,2.0,1.0,0.42,0.0,1.17,1.17,0.0,0.58,0.33,0.5,1.33,1.75,8.0,1.0,58.0,1.5,4.75
29770,1.0,1.0,0.41,0.0,2.12,1.06,0.0,0.06,0.06,0.59,0.47,1.12,8.0,2.0,88.0,2.18,5.18
29771,2.0,1.0,0.18,0.0,1.24,1.12,0.0,0.47,0.18,0.65,0.76,1.59,8.0,2.0,83.0,2.53,4.82
29772,1.0,1.0,0.62,0.0,1.43,1.19,0.0,0.24,0.05,0.86,0.29,1.43,7.0,4.0,118.0,2.24,5.62
29773,2.0,1.0,0.48,0.0,1.24,1.33,0.0,0.57,0.29,0.62,1.14,1.9,15.0,3.0,129.0,1.76,6.1
29774,1.0,1.0,0.29,0.0,1.71,0.94,0.0,0.65,0.29,0.59,0.59,1.59,6.0,3.0,74.0,3.0,4.35
29775,2.0,1.0,0.59,0.0,1.29,1.18,0.0,0.0,0.29,0.65,0.53,1.24,9.0,1.0,88.0,2.24,5.12
29776,1.0,1.0,0.0,0.0,1.12,1.12,0.0,0.65,0.12,1.06,0.47,2.12,1.0,2.0,98.0,1.59,5.76
29777,2.0,1.0,0.41,0.0,1.18,1.18,0.0,0.59,0.18,0.59,1.12,1.76,10.0,1.0,86.0,2.35,5.0
29778,1.0,1.0,0.57,0.0,1.93,1.29,0.0,0.14,0.29,0.71,1.29,1.43,8.0,2.0,67.0,2.0,4.79
29779,2.0,1.0,0.36,0.0,1.07,1.14,0.0,0.5,0.07,0.64,0.57,1.64,7.0,0.0,70.0,1.86,4.93
29780,1.0,1.0,0.0,0.0,1.0,0.93,0.0,0.57,0.21,0.93,0.29,1.5,0.0,0.0,65.0,2.14,4.64
29781,2.0,1.0,0.5,0.0,1.14,1.0,0.0,0.43,0.29,0.5,1.07,1.64,7.0,4.0,75.0,1.5,5.29
29782,1.0,1.0,0.59,0.0,1.82,1.24,0.0,0.47,0.06,0.76,0.53,1.71,8.0,2.0,98.0,1.59,5.76
29783,2.0,1.0,0.62,0.0,1.38,1.19,0.0,0.44,0.19,0.62,0.94,1.62,9.0,3.0,86.0,1.88,5.31
29784,1.0,1.0,0.0,0.0,1.0,0.89,0.0,0.11,0.0,0.89,0.0,1.0,0.0,0.0,37.0,0.89,4.11
29785,2.0,1.0,0.33,0.0,1.0,0.89,0.0,1.44,0.11,0.56,0.89,2.33,3.0,0.0,32.0,1.56,3.44
29786,1.0,1.0,0.81,0.0,1.62,1.24,0.0,0.19,0.0,0.86,0.38,1.48,8.0,3.0,122.0,2.05,5.81
29787,2.0,1.0,0.67,0.0,1.38,1.19,0.0,0.71,0.33,0.57,1.24,1.9,13.0,4.0,118.0,2.29,5.57
29788,1.0,1.0,0.0,0.0,1.27,0.91,0.0,0.09,0.18,0.73,0.18,1.27,2.0,0.0,44.0,1.91,4.0
29789,2.0,1.0,0.64,0.0,1.18,1.27,0.0,0.45,0.45,0.55,0.82,1.73,8.0,0.0,45.0,1.91,4.0
29790,1.0,1.0,0.18,0.0,1.64,0.91,0.0,0.45,0.0,0.64,0.09,1.36,3.0,0.0,38.0,2.45,3.45
29791,2.0,1.0,0.3,0.0,1.1,1.2,0.0,0.3,0.4,0.6,1.4,1.5,6.0,1.0,48.0,0.8,4.7
29792,1.0,1.0,0.35,0.0,1.82,1.29,0.0,0.35,0.18,0.88,0.65,1.65,7.0,3.0,96.0,1.71,5.65
29793,2.0,1.0,0.47,0.0,1.24,1.41,0.0,0.24,0.24,0.59,0.94,1.65,14.0,2.0,100.0,1.53,5.82
29794,1.0,1.0,0.0,0.0,1.79,1.21,0.0,0.36,0.0,1.0,0.07,1.57,3.0,1.0,65.0,2.14,4.64
29795,2.0,1.0,0.38,0.0,1.08,1.08,0.0,0.23,0.38,0.46,1.54,1.31,8.0,0.0,62.0,1.85,4.69
29796,1.0,1.0,0.0,0.0,1.71,1.21,0.0,0.5,0.14,0.64,0.79,1.71,8.0,1.0,77.0,1.29,5.5
29797,2.0,1.0,1.0,0.0,1.21,1.14,0.0,0.07,0.14,0.64,0.64,1.5,7.0,3.0,74.0,1.57,5.21
29798,1.0,1.0,0.78,0.0,2.39,1.17,0.0,0.11,0.17,0.72,0.5,1.28,8.0,5.0,95.0,2.22,5.28
29799,2.0,1.0,0.59,0.0,1.59,1.35,0.0,0.41,0.47,0.71,1.12,1.94,11.0,4.0,109.0,1.0,6.35
29800,1.0,1.0,0.32,0.0,1.68,1.14,0.0,0.14,0.5,0.82,1.27,1.27,7.0,2.0,132.0,1.95,6.0
29801,2.0,1.0,0.48,0.0,1.29,1.05,0.0,0.43,0.33,0.76,0.81,1.48,6.0,4.0,107.0,2.81,5.05
29802,1.0,1.0,0.81,0.0,1.69,1.12,0.0,0.56,0.12,0.81,0.5,1.69,5.0,4.0,86.0,1.81,5.38
29803,2.0,1.0,0.47,0.0,1.27,1.27,0.0,0.33,0.2,0.67,0.87,1.67,9.0,0.0,78.0,1.87,5.13
29804,1.0,1.0,0.0,0.0,1.71,1.36,0.0,0.29,0.14,1.0,0.43,1.64,5.0,1.0,72.0,1.64,5.14
29805,2.0,1.0,0.21,0.0,1.07,1.07,0.0,0.71,0.43,0.57,1.29,1.79,7.0,1.0,56.0,2.86,3.93
29806,1.0,1.0,0.7,0.0,2.3,1.25,0.0,0.2,0.1,0.65,0.7,1.45,12.0,5.0,111.0,2.2,5.55
29807,2.0,1.0,0.58,0.0,1.26,1.11,0.0,0.26,0.16,0.58,0.74,1.37,10.0,3.0,96.0,2.63,5.0
29808,1.0,1.0,0.38,0.0,1.43,1.29,0.0,0.33,0.29,1.0,0.95,1.62,6.0,4.0,135.0,1.43,6.43
29809,2.0,1.0,0.3,0.0,1.2,1.3,0.0,0.45,0.2,0.8,1.05,1.75,10.0,2.0,117.0,1.95,5.8
29810,1.0,1.0,0.46,0.0,1.92,1.38,0.0,0.0,0.0,0.85,0.31,1.38,7.0,2.0,72.0,1.0,5.54
29811,2.0,1.0,0.38,0.0,1.15,1.08,0.0,1.23,0.46,0.69,1.54,2.31,5.0,2.0,68.0,1.38,5.15
29812,1.0,1.0,0.33,0.0,1.83,1.33,0.0,0.5,0.22,0.89,0.78,1.83,8.0,4.0,110.0,1.39,6.11
29813,2.0,1.0,0.82,0.0,1.35,1.18,0.0,0.35,0.24,0.59,1.0,1.53,10.0,3.0,94.0,1.88,5.47
29814,1.0,1.0,0.0,0.0,1.36,0.86,0.0,0.36,0.21,0.71,0.36,1.21,2.0,4.0,73.0,1.57,5.21
29815,2.0,1.0,0.5,0.0,1.07,1.07,0.0,0.36,0.29,0.5,1.71,1.5,8.0,1.0,74.0,1.57,5.21
29816,1.0,1.0,0.45,0.0,1.55,1.3,0.0,0.35,0.2,0.8,0.55,1.65,10.0,4.0,122.0,1.65,6.1
29817,2.0,1.0,0.53,0.0,1.37,1.47,0.0,0.47,0.26,0.74,1.0,1.95,14.0,4.0,124.0,1.16,6.47
29818,1.0,1.0,0.0,0.0,1.0,0.38,0.0,0.0,0.0,0.25,0.12,0.5,1.0,0.0,21.0,1.88,2.62
29819,2.0,1.0,0.0,0.0,1.0,0.88,0.0,0.62,0.12,0.5,0.25,1.5,3.0,0.0,27.0,1.25,3.25
29820,1.0,1.0,0.0,0.0,1.2,1.07,0.0,0.47,0.07,1.0,0.13,1.53,1.0,0.0,80.0,1.67,5.33
29821,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.87,0.47,0.6,1.67,2.0,6.0,1.0,79.0,1.8,5.2
29822,1.0,1.0,0.5,0.0,1.35,1.3,0.0,0.5,0.3,1.15,1.0,1.8,3.0,3.0,132.0,1.15,6.6
29823,2.0,1.0,0.35,0.0,1.15,1.4,0.0,0.65,0.2,0.7,1.45,2.05,14.0,2.0,126.0,1.5,6.25
29824,1.0,1.0,0.53,0.0,1.07,1.27,0.0,0.67,0.27,1.2,0.73,2.27,1.0,1.0,79.0,1.73,5.27
29825,2.0,1.0,0.43,0.0,1.21,1.07,0.0,0.5,0.07,0.71,0.86,1.64,5.0,3.0,77.0,1.36,5.43
29826,1.0,1.0,0.5,0.0,1.22,1.56,0.0,0.44,0.06,1.33,0.39,2.0,4.0,1.0,103.0,1.78,5.72
29827,2.0,1.0,0.06,0.0,1.29,1.18,0.0,0.41,0.29,0.53,1.88,1.59,11.0,3.0,89.0,2.18,5.18
29828,1.0,1.0,0.4,0.0,1.67,1.47,0.0,0.2,0.47,1.07,0.8,1.93,6.0,5.0,90.0,1.0,6.0
29829,2.0,1.0,0.07,0.0,1.14,1.07,0.0,0.36,0.21,0.64,1.36,1.5,6.0,0.0,72.0,1.71,5.07
29830,1.0,1.0,0.35,0.0,1.43,1.61,0.0,0.61,0.0,1.35,0.39,2.43,6.0,3.0,158.0,1.17,6.87
29831,2.0,1.0,0.61,0.0,1.13,1.3,0.0,0.7,0.26,0.61,1.7,2.13,16.0,4.0,142.0,1.91,6.13
29832,1.0,1.0,0.42,0.0,2.11,1.16,0.0,0.11,0.05,0.63,0.95,1.26,10.0,2.0,95.0,2.63,5.0
29833,2.0,1.0,0.39,0.0,1.39,1.33,0.0,0.39,0.22,0.78,0.83,1.72,10.0,5.0,104.0,1.78,5.72
29834,1.0,1.0,0.24,0.0,1.41,1.12,0.0,0.47,0.18,0.94,0.41,1.71,3.0,1.0,86.0,2.29,5.06
29835,2.0,1.0,0.44,0.0,1.19,1.12,0.0,0.44,0.31,0.69,1.31,1.62,7.0,2.0,87.0,1.81,5.38
29836,1.0,1.0,0.46,0.0,1.46,1.31,0.0,0.23,0.31,0.85,0.62,1.54,6.0,0.0,75.0,0.77,5.77
29837,2.0,1.0,0.23,0.0,1.08,1.23,0.0,0.85,0.38,0.69,0.92,2.08,7.0,1.0,65.0,1.62,4.92
29838,1.0,1.0,0.45,0.0,1.7,1.3,0.0,0.25,0.15,0.85,0.55,1.55,9.0,5.0,125.0,1.5,6.25
29839,2.0,1.0,0.35,0.0,1.55,1.25,0.0,0.35,0.25,0.6,1.0,1.6,13.0,5.0,122.0,1.7,6.05
29840,1.0,1.0,0.27,0.0,1.93,1.47,0.0,0.13,0.13,0.8,0.53,1.6,10.0,1.0,86.0,1.27,5.73
29841,2.0,1.0,0.67,0.0,1.27,0.93,0.0,0.33,0.2,0.6,0.87,1.27,5.0,3.0,63.0,2.87,4.13
29842,1.0,1.0,0.53,0.0,1.84,1.16,0.0,0.58,0.37,0.79,0.74,1.74,7.0,2.0,105.0,2.11,5.53
29843,2.0,1.0,0.33,0.0,1.11,1.06,0.0,0.17,0.17,0.44,0.94,1.22,11.0,0.0,73.0,3.5,4.0
29844,1.0,1.0,0.0,0.0,1.09,1.27,0.0,0.55,0.0,1.18,0.36,1.91,1.0,1.0,43.0,2.0,3.91
29845,2.0,1.0,0.3,0.0,1.0,1.2,0.0,0.3,0.0,0.6,1.0,1.5,6.0,0.0,48.0,0.8,4.7
29846,1.0,1.0,0.17,0.0,1.78,1.06,0.0,0.39,0.17,0.72,0.56,1.44,6.0,3.0,92.0,2.39,5.11
29847,2.0,1.0,0.53,0.0,1.24,1.18,0.0,0.47,0.35,0.65,1.0,1.65,9.0,2.0,83.0,2.53,4.82
29848,1.0,1.0,0.36,0.0,1.36,1.43,0.0,0.5,0.14,1.43,0.29,2.07,0.0,1.0,87.0,0.57,6.21
29849,2.0,1.0,0.43,0.0,1.0,1.21,0.0,0.79,0.29,0.57,1.71,2.0,9.0,0.0,70.0,1.86,4.93
29850,1.0,1.0,0.0,0.0,1.13,1.27,0.0,0.6,0.0,1.2,0.2,1.93,1.0,2.0,59.0,3.07,3.93
29851,2.0,1.0,0.5,0.0,1.21,1.29,0.0,1.0,0.5,0.71,1.79,2.29,8.0,2.0,78.0,1.29,5.5
29852,1.0,1.0,0.68,0.0,1.58,1.26,0.0,0.53,0.16,0.95,0.63,1.79,6.0,2.0,120.0,1.32,6.32
29853,2.0,1.0,0.37,0.0,1.21,1.21,0.0,0.32,0.11,0.53,1.11,1.53,13.0,3.0,100.0,2.42,5.21
29854,1.0,1.0,0.23,0.0,1.91,1.18,0.0,0.5,0.23,0.91,0.55,1.68,6.0,5.0,125.0,2.27,5.68
29855,2.0,1.0,0.45,0.0,1.18,1.05,0.0,0.23,0.32,0.59,0.95,1.32,10.0,1.0,112.0,2.91,5.05
29856,1.0,1.0,0.0,0.0,1.58,1.17,0.0,0.5,0.25,0.92,0.42,1.75,3.0,1.0,61.0,1.17,5.08
29857,2.0,1.0,0.0,0.0,1.08,0.92,0.0,0.75,0.42,0.67,1.08,1.67,3.0,1.0,49.0,2.25,4.0
29858,1.0,1.0,0.42,0.0,1.74,1.11,0.0,0.16,0.16,0.74,0.42,1.26,7.0,3.0,103.0,2.21,5.42
29859,2.0,1.0,0.33,0.0,1.11,1.11,0.0,0.28,0.17,0.5,0.83,1.5,11.0,2.0,92.0,2.44,5.06
29860,1.0,1.0,0.75,0.0,1.67,1.08,0.0,0.17,0.08,0.75,0.33,1.25,4.0,0.0,46.0,2.42,3.83
29861,2.0,1.0,0.83,0.0,1.25,1.25,0.0,1.25,0.42,0.83,1.17,2.5,5.0,3.0,70.0,0.5,5.75
